gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1409819975	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS387452163	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulder's Beach and Cape of Good Hope	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.1976	18.45123							2015-06-04T02:00Z	4	6	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS387452163			CC0_1_0		obsr739139			2016-11-26T15:49Z		COORDINATE_ROUNDED
1409758122	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS396024162	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	NA	Walvis Bay 3 - Namibia	e2e717bf-551a-4917-bdc9-4fa0f342c530	-23.00241	14.44782							2004-10-17T02:00Z	17	10	2004	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS396024162			CC0_1_0		obsr734889			2016-11-26T15:46Z		COORDINATE_ROUNDED
1409748392	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS387887251	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	NA	Walvis bay 2 - Namibia	e2e717bf-551a-4917-bdc9-4fa0f342c530	-22.96325	14.48639							2004-10-14T02:00Z	14	10	2004	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS387887251			CC0_1_0		obsr734889			2016-11-26T15:45Z		COORDINATE_ROUNDED
1409722471	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS388204566	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulder�s Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19612	18.45027							2014-08-03T02:00Z	3	8	2014	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS388204566			CC0_1_0		obsr563796			2016-11-26T15:44Z		COORDINATE_ROUNDED
1409625134	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS386865583	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Town - South Africa	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.20848	18.45986							2004-02-15T01:00Z	15	2	2004	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS386865583			CC0_1_0		obsr734889			2016-11-26T15:38Z		COORDINATE_ROUNDED
1409502713	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS384097148	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-10-02T02:00Z	2	10	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS384097148			CC0_1_0		obsr502956			2016-11-26T15:33Z		COORDINATE_ROUNDED
1409495824	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS384098633	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-10-03T02:00Z	3	10	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS384098633			CC0_1_0		obsr502956			2016-11-26T15:32Z		COORDINATE_ROUNDED
1408875871	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS382347355	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Noordhoek Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.10556	18.35434							2015-12-22T01:00Z	22	12	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS382347355			CC0_1_0		obsr667239			2016-11-26T15:19Z		COORDINATE_ROUNDED
1408853607	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS382119399	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.35745	18.47255							2008-12-21T01:00Z	21	12	2008	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS382119399			CC0_1_0		obsr727976			2016-11-26T15:18Z		COORDINATE_ROUNDED
1408808800	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS382606337	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	False Bay pelagic--Simonstown to Cape Pt.	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.24246	18.48999							2015-10-12T02:00Z	12	10	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS382606337			CC0_1_0		obsr319794			2016-11-26T15:17Z		COORDINATE_ROUNDED
1408798507	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS382313386	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Pelagic - off Cape Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.43551	18.34579							2009-06-20T02:00Z	20	6	2009	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS382313386			CC0_1_0		obsr677673			2016-11-26T15:17Z		COORDINATE_ROUNDED
1408788361	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS382315381	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Pelagic - off Cape Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.43551	18.34579							2010-10-17T02:00Z	17	10	2010	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS382315381			CC0_1_0		obsr677673			2016-11-26T15:17Z		COORDINATE_ROUNDED
1408331229	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS381263888	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-08-09T02:00Z	9	8	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS381263888			CC0_1_0		obsr352849			2016-11-26T15:12Z		COORDINATE_ROUNDED
1408207918	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380966062	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Pelagic - off Cape Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.43551	18.34579							2009-04-19T02:00Z	19	4	2009	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380966062			CC0_1_0		obsr677673			2016-11-26T15:10Z		COORDINATE_ROUNDED
1408204509	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380917133	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Pelagic - off Cape Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.43551	18.34579							2009-01-03T01:00Z	3	1	2009	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380917133			CC0_1_0		obsr677673			2016-11-26T15:10Z		COORDINATE_ROUNDED
1408202778	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380866334	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-08-06T02:00Z	6	8	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380866334			CC0_1_0		obsr352849			2016-11-26T15:10Z		COORDINATE_ROUNDED
1408195175	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380312128	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Muizenberg Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.10638	18.47722							2012-10-16T02:00Z	16	10	2012	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380312128			CC0_1_0		obsr640684			2016-11-26T15:10Z		COORDINATE_ROUNDED
1408184322	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380806410	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19813	18.45197							2014-11-22T01:00Z	22	11	2014	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380806410			CC0_1_0		obsr687898			2016-11-26T15:09Z		COORDINATE_ROUNDED
1408182488	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS380730509	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2008-01-27T01:00Z	27	1	2008	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS380730509			CC0_1_0		obsr336787			2016-11-26T15:09Z		COORDINATE_ROUNDED
1408158178	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS381089462	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Tsaarsbank	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.14198	17.98075							2014-10-06T02:00Z	6	10	2014	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS381089462			CC0_1_0		obsr105723			2016-11-26T15:09Z		COORDINATE_ROUNDED
1408156366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS381123534	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Dassen Island	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.42428	18.0868							2010-03-21T01:00Z	21	3	2010	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS381123534			CC0_1_0		obsr458272			2016-11-26T15:09Z		COORDINATE_ROUNDED
1408132849	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS379982298	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Point	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.35331	18.48961							1998-03-15T01:00Z	15	3	1998	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS379982298			CC0_1_0		obsr541482			2016-11-26T15:08Z		COORDINATE_ROUNDED
1407953090	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS379455368	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Robben Island	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.80308	18.37191							1999-10-24T02:00Z	24	10	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS379455368			CC0_1_0		obsr356335			2016-11-26T15:06Z		COORDINATE_ROUNDED
1407939539	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS379450308	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Simon's Town	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19612	18.4492							1999-10-25T02:00Z	25	10	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS379450308			CC0_1_0		obsr356335			2016-11-26T15:06Z		COORDINATE_ROUNDED
1407594942	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS377192953	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-10-09T02:00Z	9	10	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS377192953			CC0_1_0		obsr444427			2016-11-26T14:48Z		COORDINATE_ROUNDED
1407579703	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS377731304	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2015-09-11T02:00Z	11	9	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS377731304			CC0_1_0		obsr114223			2016-11-26T14:46Z		COORDINATE_ROUNDED
1407578407	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS377731276	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Stony Point--Penguin Colony	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.37408	18.89386							2015-09-09T02:00Z	9	9	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS377731276			CC0_1_0		obsr114223			2016-11-26T14:46Z		COORDINATE_ROUNDED
1407573965	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS377813325	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Robben Island	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.80768	18.3712							2015-06-12T02:00Z	12	6	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS377813325			CC0_1_0		obsr157461			2016-11-26T14:45Z		COORDINATE_ROUNDED
1407573903	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS377811499	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Penguin Nature Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.36338	18.90277							2015-06-14T02:00Z	14	6	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS377811499			CC0_1_0		obsr157461			2016-11-26T14:45Z		COORDINATE_ROUNDED
1407562117	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS377742249	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Stony Point--Penguin Colony	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.37408	18.89386							2015-09-10T02:00Z	10	9	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS377742249			CC0_1_0		obsr114223			2016-11-26T14:43Z		COORDINATE_ROUNDED
1407525233	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376215587	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape Town	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.22953	18.41664							2008-06-07T02:00Z	7	6	2008	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376215587			CC0_1_0		obsr720503			2016-11-26T14:38Z		COORDINATE_ROUNDED
1407515276	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376633907	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2000-06-16T02:00Z	16	6	2000	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376633907			CC0_1_0		obsr532743			2016-11-26T14:36Z		COORDINATE_ROUNDED
1407496932	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376751775	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Malgas Island Gannet Colony	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.05253	17.9254							2011-08-24T02:00Z	24	8	2011	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376751775			CC0_1_0		obsr294601			2016-11-26T14:34Z		COORDINATE_ROUNDED
1407495633	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376749396	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Robben Island	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.80768	18.3712							2011-08-18T02:00Z	18	8	2011	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376749396			CC0_1_0		obsr294601			2016-11-26T14:34Z		COORDINATE_ROUNDED
1407494855	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376810305	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Offshore--Cape Pt. to trawling grounds	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.53371	18.38837							2002-06-30T02:00Z	30	6	2002	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376810305			CC0_1_0		obsr532743			2016-11-26T14:33Z		COORDINATE_ROUNDED
1407492203	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376808594	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2002-06-29T02:00Z	29	6	2002	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376808594			CC0_1_0		obsr532743			2016-11-26T14:33Z		COORDINATE_ROUNDED
1407419339	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS376344245	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2014-06-16T02:00Z	16	6	2014	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS376344245			CC0_1_0		obsr708772			2016-11-26T14:23Z		COORDINATE_ROUNDED
1407360034	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS375300066	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Fernkloof Nature Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.38749	19.27693							2015-10-09T02:00Z	9	10	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS375300066			CC0_1_0		obsr444427			2016-11-26T14:15Z		COORDINATE_ROUNDED
1407237016	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS410492807	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Cape of Good Hope--Buffelsfontein	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.31372	18.45074							2009-03-12T01:00Z	12	3	2009	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS410492807			CC0_1_0		obsr644318			2016-11-26T13:58Z		COORDINATE_ROUNDED
1407200601	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS374704809	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Boulders Beach	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.19797	18.45196							2000-01-04T01:00Z	4	1	2000	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS374704809			CC0_1_0		obsr532743			2016-11-26T13:52Z		COORDINATE_ROUNDED
1407172738	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS374809056	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Keurbooms River Estuary	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.04601	23.37796							2009-03-16T01:00Z	16	3	2009	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS374809056			CC0_1_0		obsr644318			2016-11-26T13:49Z		COORDINATE_ROUNDED
1407023187	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS373061971	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	West Coast NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-33.18181	18.11748							1999-12-16T01:00Z	16	12	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS373061971			CC0_1_0		obsr532743			2016-11-26T13:28Z		COORDINATE_ROUNDED
1407020315	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372988709	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Bird Island NP	e2e717bf-551a-4917-bdc9-4fa0f342c530	-32.08912	18.30108							1999-12-14T01:00Z	14	12	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS372988709			CC0_1_0		obsr532743			2016-11-26T13:28Z		COORDINATE_ROUNDED
1407009055	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS373072833	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Offshore--Hout Bay to trawling grounds	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.10438	18.26328							1999-12-19T01:00Z	19	12	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS373072833			CC0_1_0		obsr532743			2016-11-26T13:27Z		COORDINATE_ROUNDED
1407004724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372986633	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Port Nolloth	e2e717bf-551a-4917-bdc9-4fa0f342c530	-29.2495	16.8679							1999-12-13T01:00Z	13	12	1999	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS372986633			CC0_1_0		obsr532743			2016-11-26T13:27Z		
1406839319	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS371984290	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Simon's Town	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.1932	18.4317							1996-12-27T01:00Z	27	12	1996	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS371984290			CC0_1_0		obsr532743			2016-11-26T13:18Z		
1406703218	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS372584098	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	De Hoop Nature Reserve	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.46445	20.42736							2014-10-17T02:00Z	17	10	2014	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS372584098			CC0_1_0		obsr88731			2016-11-26T12:41Z		COORDINATE_ROUNDED
1406402468	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS370779599	Animalia	Chordata	Aves	Sphenisciformes	Spheniscidae	Spheniscus	Spheniscus demersus		SPECIES	Spheniscus demersus (Linnaeus, 1758)	ZA	Botriviervlei	e2e717bf-551a-4917-bdc9-4fa0f342c530	-34.34008	19.03776							2015-12-28T01:00Z	28	12	2015	5229384	5229384	HUMAN_OBSERVATION	CLO	EBIRD	OBS370779599			CC0_1_0		obsr669797			2016-11-26T12:06Z		COORDINATE_ROUNDED
